pattern1
occurrence1
88.00000, 67.00000
92.00000, 69.00000
96.00000, 67.00000
100.00000, 65.00000
104.00000, 67.00000
108.00000, 63.00000
112.00000, 62.00000
120.00000, 60.00000
132.00000, 67.00000
136.00000, 69.00000
140.00000, 70.00000
144.00000, 72.00000
150.00000, 70.00000
151.00000, 69.00000
152.00000, 70.00000
158.00000, 72.00000
159.00000, 74.00000
160.00000, 75.00000
164.00000, 74.00000
170.00000, 72.00000
172.00000, 72.00000
180.00000, 71.00000
184.00000, 72.00000
196.00000, 72.00000
200.00000, 74.00000
208.00000, 72.00000
212.00000, 69.00000
216.00000, 70.00000
220.00000, 67.00000
228.00000, 65.00000
occurrence2
92.00000, 69.00000
96.00000, 67.00000
100.00000, 65.00000
104.00000, 67.00000
108.00000, 63.00000
112.00000, 62.00000
120.00000, 60.00000
132.00000, 67.00000
136.00000, 69.00000
140.00000, 70.00000
144.00000, 72.00000
150.00000, 70.00000
151.00000, 69.00000
152.00000, 70.00000
158.00000, 72.00000
159.00000, 74.00000
160.00000, 75.00000
164.00000, 74.00000
170.00000, 72.00000
172.00000, 72.00000
180.00000, 71.00000
184.00000, 72.00000
196.00000, 72.00000
200.00000, 74.00000
208.00000, 72.00000
212.00000, 69.00000
216.00000, 70.00000
220.00000, 67.00000
228.00000, 65.00000
232.00000, 67.00000
occurrence3
112.00000, 62.00000
120.00000, 60.00000
132.00000, 67.00000
136.00000, 69.00000
140.00000, 70.00000
144.00000, 72.00000
150.00000, 70.00000
151.00000, 69.00000
152.00000, 70.00000
158.00000, 72.00000
159.00000, 74.00000
160.00000, 75.00000
164.00000, 74.00000
170.00000, 72.00000
172.00000, 72.00000
180.00000, 71.00000
184.00000, 72.00000
196.00000, 72.00000
200.00000, 74.00000
208.00000, 72.00000
212.00000, 69.00000
216.00000, 70.00000
220.00000, 67.00000
228.00000, 65.00000
232.00000, 67.00000
236.00000, 63.00000
240.00000, 62.00000
252.00000, 60.00000
occurrence4
288.00000, 69.00000
290.00000, 67.00000
292.00000, 65.00000
294.00000, 63.00000
296.00000, 62.00000
312.00000, 63.00000
320.00000, 62.00000
324.00000, 60.00000
328.00000, 58.00000
332.00000, 60.00000
336.00000, 62.00000
344.00000, 60.00000
356.00000, 67.00000
362.00000, 65.00000
364.00000, 67.00000
368.00000, 69.00000
372.00000, 70.00000
376.00000, 72.00000
380.00000, 74.00000
384.00000, 70.00000
388.00000, 75.00000
394.00000, 74.00000
395.00000, 72.00000
396.00000, 74.00000
402.00000, 72.00000
403.00000, 70.00000
404.00000, 72.00000
410.00000, 71.00000
411.00000, 69.00000
412.00000, 71.00000
416.00000, 72.00000
422.00000, 70.00000
424.00000, 69.00000
426.00000, 67.00000
428.00000, 67.00000
pattern2
occurrence1
24.00000, 67.00000
28.00000, 69.00000
32.00000, 67.00000
36.00000, 72.00000
40.00000, 70.00000
44.00000, 75.00000
48.00000, 74.00000
50.00000, 74.00000
54.00000, 72.00000
55.00000, 70.00000
56.00000, 69.00000
60.00000, 67.00000
66.00000, 65.00000
68.00000, 63.00000
72.00000, 62.00000
76.00000, 67.00000
82.00000, 66.00000
84.00000, 66.00000
86.00000, 64.00000
88.00000, 67.00000
92.00000, 69.00000
96.00000, 67.00000
100.00000, 65.00000
104.00000, 67.00000
108.00000, 63.00000
112.00000, 62.00000
120.00000, 60.00000
132.00000, 67.00000
136.00000, 69.00000
140.00000, 70.00000
144.00000, 72.00000
150.00000, 70.00000
151.00000, 69.00000
152.00000, 70.00000
occurrence2
56.00000, 69.00000
60.00000, 67.00000
66.00000, 65.00000
68.00000, 63.00000
72.00000, 62.00000
76.00000, 67.00000
82.00000, 66.00000
84.00000, 66.00000
86.00000, 64.00000
88.00000, 67.00000
92.00000, 69.00000
96.00000, 67.00000
100.00000, 65.00000
104.00000, 67.00000
108.00000, 63.00000
112.00000, 62.00000
120.00000, 60.00000
132.00000, 67.00000
136.00000, 69.00000
140.00000, 70.00000
144.00000, 72.00000
150.00000, 70.00000
151.00000, 69.00000
152.00000, 70.00000
158.00000, 72.00000
159.00000, 74.00000
160.00000, 75.00000
164.00000, 74.00000
170.00000, 72.00000
172.00000, 72.00000
180.00000, 71.00000
184.00000, 72.00000
occurrence3
288.00000, 69.00000
290.00000, 67.00000
292.00000, 65.00000
294.00000, 63.00000
296.00000, 62.00000
312.00000, 63.00000
320.00000, 62.00000
324.00000, 60.00000
328.00000, 58.00000
332.00000, 60.00000
336.00000, 62.00000
344.00000, 60.00000
356.00000, 67.00000
362.00000, 65.00000
364.00000, 67.00000
368.00000, 69.00000
372.00000, 70.00000
376.00000, 72.00000
380.00000, 74.00000
384.00000, 70.00000
388.00000, 75.00000
394.00000, 74.00000
395.00000, 72.00000
396.00000, 74.00000
402.00000, 72.00000
403.00000, 70.00000
404.00000, 72.00000
410.00000, 71.00000
411.00000, 69.00000
412.00000, 71.00000
416.00000, 72.00000
pattern3
occurrence1
144.00000, 72.00000
150.00000, 70.00000
151.00000, 69.00000
