pattern1
occurrence1
168.00000, 70.00000
172.00000, 72.00000
176.00000, 74.00000
180.00000, 74.00000
182.00000, 74.00000
184.00000, 74.00000
186.00000, 74.00000
188.00000, 72.00000
190.00000, 72.00000
192.00000, 70.00000
occurrence2
208.00000, 70.00000
220.00000, 74.00000
224.00000, 74.00000
230.00000, 72.00000
232.00000, 70.00000
occurrence3
398.00000, 65.00000
400.00000, 70.00000
406.00000, 70.00000
408.00000, 69.00000
410.00000, 69.00000
412.00000, 67.00000
414.00000, 67.00000
418.00000, 65.00000
419.00000, 64.00000
420.00000, 67.00000
422.00000, 66.00000
pattern2
occurrence1
172.00000, 72.00000
176.00000, 74.00000
180.00000, 74.00000
182.00000, 74.00000
184.00000, 74.00000
186.00000, 74.00000
188.00000, 72.00000
190.00000, 72.00000
192.00000, 70.00000
occurrence2
378.00000, 67.00000
380.00000, 67.00000
382.00000, 65.00000
384.00000, 70.00000
390.00000, 70.00000
392.00000, 69.00000
394.00000, 67.00000
396.00000, 67.00000
398.00000, 65.00000
occurrence3
392.00000, 69.00000
394.00000, 67.00000
396.00000, 67.00000
398.00000, 65.00000
400.00000, 70.00000
406.00000, 70.00000
408.00000, 69.00000
410.00000, 69.00000
412.00000, 67.00000
pattern3
occurrence1
60.00000, 69.00000
64.00000, 70.00000
70.00000, 69.00000
72.00000, 67.00000
76.00000, 70.00000
80.00000, 72.00000
86.00000, 72.00000
86.50000, 70.00000
87.00000, 69.00000
87.50000, 67.00000
88.00000, 65.00000
100.00000, 70.00000
104.00000, 69.00000
108.00000, 67.00000
112.00000, 67.00000
116.00000, 66.00000
120.00000, 67.00000
156.00000, 67.00000
160.00000, 70.00000
164.00000, 69.00000
168.00000, 70.00000
172.00000, 72.00000
176.00000, 74.00000
180.00000, 74.00000
182.00000, 74.00000
184.00000, 74.00000
186.00000, 74.00000
188.00000, 72.00000
190.00000, 72.00000
192.00000, 70.00000
194.00000, 69.00000
195.00000, 67.00000
196.00000, 65.00000
198.00000, 72.00000
201.00000, 70.00000
202.00000, 70.00000
206.00000, 69.00000
208.00000, 70.00000
220.00000, 74.00000
224.00000, 74.00000
230.00000, 72.00000
232.00000, 70.00000
234.00000, 69.00000
236.00000, 67.00000
240.00000, 67.00000
244.00000, 67.00000
248.00000, 72.00000
254.00000, 70.00000
256.00000, 69.00000
258.00000, 67.00000
260.00000, 65.00000
268.00000, 65.00000
272.00000, 70.00000
284.00000, 70.00000
288.00000, 70.00000
occurrence2
76.00000, 70.00000
80.00000, 72.00000
86.00000, 72.00000
86.50000, 70.00000
87.00000, 69.00000
87.50000, 67.00000
88.00000, 65.00000
100.00000, 70.00000
104.00000, 69.00000
108.00000, 67.00000
112.00000, 67.00000
116.00000, 66.00000
120.00000, 67.00000
