pattern1
occurrence1
7.00000, 43.00000
7.00000, 70.00000
7.50000, 71.00000
8.00000, 43.00000
8.00000, 67.00000
9.00000, 43.00000
9.00000, 73.00000
9.50000, 74.00000
10.00000, 43.00000
10.00000, 71.00000
occurrence2
9.00000, 43.00000
9.00000, 73.00000
9.50000, 74.00000
10.00000, 43.00000
10.00000, 71.00000
11.00000, 43.00000
11.00000, 78.00000
11.50000, 79.00000
12.00000, 57.00000
12.00000, 74.00000
occurrence3
103.00000, 43.00000
103.00000, 70.00000
103.50000, 71.00000
104.00000, 43.00000
104.00000, 67.00000
105.00000, 43.00000
105.00000, 73.00000
105.50000, 74.00000
106.00000, 43.00000
106.00000, 71.00000
occurrence4
105.00000, 43.00000
105.00000, 73.00000
105.50000, 74.00000
106.00000, 43.00000
106.00000, 71.00000
107.00000, 43.00000
107.00000, 78.00000
107.50000, 79.00000
108.00000, 57.00000
108.00000, 74.00000
occurrence5
132.00000, 81.00000
132.50000, 83.00000
133.00000, 79.00000
134.00000, 55.00000
134.00000, 83.00000
135.00000, 54.00000
135.00000, 83.00000
occurrence6
144.00000, 55.00000
144.00000, 81.00000
144.50000, 83.00000
145.00000, 79.00000
146.00000, 54.00000
146.00000, 81.00000
147.00000, 55.00000
147.00000, 83.00000
occurrence7
168.00000, 55.00000
168.00000, 81.00000
168.50000, 83.00000
169.00000, 79.00000
170.00000, 83.00000
171.00000, 83.00000
occurrence8
180.00000, 45.00000
180.00000, 83.00000
180.50000, 84.00000
181.00000, 81.00000
182.00000, 42.00000
182.00000, 84.00000
183.00000, 43.00000
183.00000, 84.00000
pattern2
occurrence1
30.00000, 55.00000
30.00000, 83.00000
32.00000, 83.00000
32.50000, 82.00000
33.00000, 55.00000
33.00000, 83.00000
occurrence2
36.00000, 54.00000
36.00000, 81.00000
36.50000, 76.00000
37.00000, 78.00000
37.50000, 74.00000
38.00000, 57.00000
38.00000, 81.00000
38.50000, 56.00000
38.50000, 80.00000
39.00000, 57.00000
39.00000, 81.00000
occurrence3
38.00000, 57.00000
38.00000, 81.00000
38.50000, 56.00000
38.50000, 80.00000
39.00000, 57.00000
39.00000, 81.00000
39.50000, 56.00000
39.50000, 80.00000
40.00000, 57.00000
40.00000, 81.00000
40.50000, 56.00000
40.50000, 80.00000
41.00000, 57.00000
41.00000, 81.00000
occurrence4
38.00000, 57.00000
38.00000, 81.00000
38.50000, 56.00000
38.50000, 80.00000
39.00000, 57.00000
39.00000, 81.00000
39.50000, 56.00000
39.50000, 80.00000
40.00000, 57.00000
40.00000, 81.00000
40.50000, 56.00000
40.50000, 80.00000
41.00000, 57.00000
41.00000, 81.00000
occurrence5
39.00000, 57.00000
39.00000, 81.00000
39.50000, 56.00000
39.50000, 80.00000
40.00000, 57.00000
40.00000, 81.00000
40.50000, 56.00000
40.50000, 80.00000
41.00000, 57.00000
41.00000, 81.00000
41.50000, 56.00000
41.50000, 80.00000
42.00000, 57.00000
42.00000, 81.00000
occurrence6
39.00000, 57.00000
39.00000, 81.00000
39.50000, 56.00000
39.50000, 80.00000
40.00000, 57.00000
40.00000, 81.00000
40.50000, 56.00000
40.50000, 80.00000
41.00000, 57.00000
41.00000, 81.00000
41.50000, 56.00000
41.50000, 80.00000
42.00000, 57.00000
42.00000, 81.00000
occurrence7
88.00000, 63.00000
