pattern1
occurrence1
74.00000, 71.00000
75.00000, 72.00000
76.00000, 74.00000
78.00000, 67.00000
82.00000, 67.00000
84.00000, 67.00000
occurrence2
88.00000, 71.00000
89.00000, 72.00000
90.00000, 74.00000
93.00000, 72.00000
95.00000, 71.00000
95.50000, 69.00000
96.00000, 71.00000
98.00000, 67.00000
occurrence3
234.00000, 62.00000
235.00000, 64.00000
236.00000, 65.00000
240.00000, 65.00000
241.00000, 64.00000
242.00000, 62.00000
243.00000, 60.00000
244.00000, 59.00000
pattern2
occurrence1
130.00000, 71.00000
134.00000, 69.00000
137.00000, 67.00000
138.00000, 67.00000
140.00000, 69.00000
142.00000, 72.00000
144.00000, 71.00000
147.00000, 67.00000
148.00000, 69.00000
150.00000, 71.00000
occurrence2
424.00000, 67.00000
430.00000, 64.00000
434.00000, 67.00000
436.00000, 69.00000
437.50000, 67.00000
438.00000, 67.00000
442.00000, 66.00000
444.00000, 67.00000
occurrence3
572.00000, 67.00000
574.00000, 64.00000
577.00000, 65.00000
578.00000, 67.00000
579.00000, 69.00000
580.00000, 71.00000
582.00000, 69.00000
585.00000, 67.00000
586.00000, 67.00000
590.00000, 66.00000
592.00000, 67.00000
pattern3
occurrence1
34.00000, 67.00000
36.00000, 67.00000
42.00000, 67.00000
44.00000, 64.00000
46.00000, 67.00000
49.00000, 69.00000
50.00000, 71.00000
52.00000, 72.00000
54.00000, 71.00000
57.00000, 67.00000
58.00000, 67.00000
62.00000, 67.00000
64.00000, 64.00000
66.00000, 65.00000
69.00000, 64.00000
70.00000, 67.00000
73.00000, 69.00000
74.00000, 71.00000
75.00000, 72.00000
76.00000, 74.00000
78.00000, 67.00000
82.00000, 67.00000
84.00000, 67.00000
87.00000, 69.00000
88.00000, 71.00000
89.00000, 72.00000
90.00000, 74.00000
93.00000, 72.00000
95.00000, 71.00000
95.50000, 69.00000
96.00000, 71.00000
98.00000, 67.00000
102.00000, 67.00000
106.00000, 64.00000
108.00000, 67.00000
110.00000, 69.00000
113.00000, 67.00000
occurrence2
58.00000, 67.00000
62.00000, 67.00000
64.00000, 64.00000
66.00000, 65.00000
69.00000, 64.00000
70.00000, 67.00000
73.00000, 69.00000
74.00000, 71.00000
75.00000, 72.00000
76.00000, 74.00000
78.00000, 67.00000
82.00000, 67.00000
84.00000, 67.00000
87.00000, 69.00000
88.00000, 71.00000
89.00000, 72.00000
90.00000, 74.00000
93.00000, 72.00000
95.00000, 71.00000
95.50000, 69.00000
96.00000, 71.00000
98.00000, 67.00000
102.00000, 67.00000
106.00000, 64.00000
108.00000, 67.00000
110.00000, 69.00000
113.00000, 67.00000
114.00000, 67.00000
118.00000, 67.00000
122.00000, 64.00000
124.00000, 65.00000
126.00000, 67.00000
129.00000, 69.00000
130.00000, 71.00000
134.00000, 69.00000
137.00000, 67.00000
occurrence3
466.00000, 72.00000
468.00000, 69.00000
470.00000, 74.00000
472.00000, 74.00000
473.00000, 71.00000
475.00000, 67.00000
476.00000, 67.00000
482.00000, 67.00000
485.00000, 69.00000
485.50000, 71.00000
486.00000, 72.00000
488.00000, 71.00000
490.00000, 69.00000
494.00000, 74.00000
496.00000, 74.00000
497.00000, 71.00000
499.00000, 67.00000
500.00000, 67.00000
506.00000, 72.00000
508.00000, 71.00000
510.00000, 67.00000
512.00000, 67.00000
513.00000, 64.00000
515.00000, 60.00000
516.00000, 60.00000
518.00000, 65.00000
520.00000, 62.00000
522.00000, 64.00000
526.00000, 62.00000
528.00000, 60.00000
534.00000, 72.00000
537.00000, 71.00000
538.00000, 71.00000
540.00000, 69.00000
542.00000, 74.00000
545.00000, 72.00000
pattern4
occurrence1
42.00000, 67.00000
44.00000, 64.00000
46.00000, 67.00000
49.00000, 69.00000
50.00000, 71.00000
52.00000, 72.00000
54.00000, 71.00000
57.00000, 67.00000
58.00000, 67.00000
62.00000, 67.00000
64.00000, 64.00000
66.00000, 65.00000
69.00000, 64.00000
70.00000, 67.00000
73.00000, 69.00000
74.00000, 71.00000
75.00000, 72.00000
76.00000, 74.00000
78.00000, 67.00000
82.00000, 67.00000
84.00000, 67.00000
87.00000, 69.00000
88.00000, 71.00000
89.00000, 72.00000
90.00000, 74.00000
93.00000, 72.00000
95.00000, 71.00000
95.50000, 69.00000
96.00000, 71.00000
98.00000, 67.00000
102.00000, 67.00000
106.00000, 64.00000
108.00000, 67.00000
110.00000, 69.00000
113.00000, 67.00000
114.00000, 67.00000
occurrence2
96.00000, 71.00000
98.00000, 67.00000
102.00000, 67.00000
106.00000, 64.00000
108.00000, 67.00000
110.00000, 69.00000
113.00000, 67.00000
114.00000, 67.00000
118.00000, 67.00000
122.00000, 64.00000
124.00000, 65.00000
126.00000, 67.00000
129.00000, 69.00000
130.00000, 71.00000
134.00000, 69.00000
137.00000, 67.00000
138.00000, 67.00000
140.00000, 69.00000
142.00000, 72.00000
144.00000, 71.00000
147.00000, 67.00000
148.00000, 69.00000
150.00000, 71.00000
153.00000, 67.00000
154.00000, 69.00000
156.00000, 71.00000
157.00000, 67.00000
158.00000, 69.00000
160.00000, 71.00000
162.00000, 67.00000
164.00000, 72.00000
168.00000, 71.00000
occurrence3
518.00000, 65.00000
520.00000, 62.00000
522.00000, 64.00000
526.00000, 62.00000
528.00000, 60.00000
534.00000, 72.00000
537.00000, 71.00000
538.00000, 71.00000
540.00000, 69.00000
542.00000, 74.00000
545.00000, 72.00000
546.00000, 71.00000
548.00000, 69.00000
552.00000, 74.00000
554.00000, 74.00000
555.00000, 71.00000
557.00000, 69.00000
557.50000, 67.00000
558.00000, 69.00000
560.00000, 67.00000
563.00000, 65.00000
564.00000, 64.00000
565.00000, 62.00000
566.00000, 67.00000
570.00000, 65.00000
572.00000, 67.00000
574.00000, 64.00000
577.00000, 65.00000
578.00000, 67.00000
579.00000, 69.00000
580.00000, 71.00000
582.00000, 69.00000
585.00000, 67.00000
586.00000, 67.00000
590.00000, 66.00000
pattern5
occurrence1
42.00000, 67.00000
44.00000, 64.00000
46.00000, 67.00000
occurrence2
50.00000, 71.00000
52.00000, 72.00000
54.00000, 71.00000
occurrence3
58.00000, 67.00000
62.00000, 67.00000
occurrence4
78.00000, 67.00000
82.00000, 67.00000
occurrence5
89.00000, 72.00000
90.00000, 74.00000
93.00000, 72.00000
occurrence6
98.00000, 67.00000
102.00000, 67.00000
occurrence7
114.00000, 67.00000
118.00000, 67.00000
occurrence8
153.00000, 67.00000
154.00000, 69.00000
156.00000, 71.00000
157.00000, 67.00000
occurrence9
154.00000, 69.00000
156.00000, 71.00000
157.00000, 67.00000
158.00000, 69.00000
occurrence10
156.00000, 71.00000
157.00000, 67.00000
158.00000, 69.00000
160.00000, 71.00000
occurrence11
216.00000, 67.00000
220.00000, 67.00000
occurrence12
228.00000, 60.00000
232.00000, 60.00000
occurrence13
236.00000, 65.00000
240.00000, 65.00000
occurrence14
248.00000, 60.00000
252.00000, 60.00000
occurrence15
262.00000, 71.00000
264.00000, 69.00000
266.00000, 71.00000
occurrence16
270.00000, 69.00000
272.00000, 67.00000
274.00000, 69.00000
occurrence17
296.00000, 67.00000
300.00000, 67.00000
occurrence18
302.00000, 69.00000
306.00000, 69.00000
occurrence19
311.00000, 72.00000
312.00000, 74.00000
315.00000, 72.00000
occurrence20
326.00000, 74.00000
329.00000, 67.00000
330.00000, 74.00000
occurrence21
348.00000, 67.00000
352.00000, 67.00000
occurrence22
354.00000, 65.00000
358.00000, 65.00000
occurrence23
366.00000, 65.00000
370.00000, 65.00000
occurrence24
434.00000, 67.00000
436.00000, 69.00000
437.50000, 67.00000
438.00000, 67.00000
occurrence25
462.00000, 72.00000
464.00000, 71.00000
466.00000, 72.00000
pattern6
occurrence1
46.00000, 67.00000
49.00000, 69.00000
50.00000, 71.00000
52.00000, 72.00000
54.00000, 71.00000
57.00000, 67.00000
58.00000, 67.00000
62.00000, 67.00000
64.00000, 64.00000
66.00000, 65.00000
69.00000, 64.00000
70.00000, 67.00000
73.00000, 69.00000
74.00000, 71.00000
75.00000, 72.00000
76.00000, 74.00000
78.00000, 67.00000
82.00000, 67.00000
84.00000, 67.00000
87.00000, 69.00000
88.00000, 71.00000
89.00000, 72.00000
90.00000, 74.00000
93.00000, 72.00000
95.00000, 71.00000
95.50000, 69.00000
96.00000, 71.00000
98.00000, 67.00000
102.00000, 67.00000
106.00000, 64.00000
108.00000, 67.00000
110.00000, 69.00000
113.00000, 67.00000
114.00000, 67.00000
118.00000, 67.00000
122.00000, 64.00000
124.00000, 65.00000
126.00000, 67.00000
129.00000, 69.00000
130.00000, 71.00000
134.00000, 69.00000
137.00000, 67.00000
138.00000, 67.00000
140.00000, 69.00000
142.00000, 72.00000
144.00000, 71.00000
147.00000, 67.00000
148.00000, 69.00000
150.00000, 71.00000
153.00000, 67.00000
154.00000, 69.00000
156.00000, 71.00000
157.00000, 67.00000
158.00000, 69.00000
160.00000, 71.00000
162.00000, 67.00000
164.00000, 72.00000
168.00000, 71.00000
180.00000, 67.00000
occurrence2
62.00000, 67.00000
64.00000, 64.00000
66.00000, 65.00000
69.00000, 64.00000
70.00000, 67.00000
73.00000, 69.00000
74.00000, 71.00000
75.00000, 72.00000
76.00000, 74.00000
78.00000, 67.00000
82.00000, 67.00000
84.00000, 67.00000
87.00000, 69.00000
88.00000, 71.00000
89.00000, 72.00000
90.00000, 74.00000
93.00000, 72.00000
95.00000, 71.00000
95.50000, 69.00000
96.00000, 71.00000
98.00000, 67.00000
102.00000, 67.00000
106.00000, 64.00000
108.00000, 67.00000
110.00000, 69.00000
113.00000, 67.00000
114.00000, 67.00000
118.00000, 67.00000
122.00000, 64.00000
124.00000, 65.00000
126.00000, 67.00000
129.00000, 69.00000
130.00000, 71.00000
134.00000, 69.00000
137.00000, 67.00000
138.00000, 67.00000
140.00000, 69.00000
142.00000, 72.00000
144.00000, 71.00000
147.00000, 67.00000
148.00000, 69.00000
150.00000, 71.00000
153.00000, 67.00000
154.00000, 69.00000
156.00000, 71.00000
157.00000, 67.00000
158.00000, 69.00000
160.00000, 71.00000
162.00000, 67.00000
164.00000, 72.00000
168.00000, 71.00000
180.00000, 67.00000
192.00000, 64.00000
196.00000, 67.00000
occurrence3
82.00000, 67.00000
84.00000, 67.00000
87.00000, 69.00000
88.00000, 71.00000
89.00000, 72.00000
90.00000, 74.00000
93.00000, 72.00000
95.00000, 71.00000
95.50000, 69.00000
96.00000, 71.00000
98.00000, 67.00000
102.00000, 67.00000
106.00000, 64.00000
108.00000, 67.00000
110.00000, 69.00000
113.00000, 67.00000
114.00000, 67.00000
118.00000, 67.00000
122.00000, 64.00000
124.00000, 65.00000
126.00000, 67.00000
129.00000, 69.00000
130.00000, 71.00000
134.00000, 69.00000
137.00000, 67.00000
138.00000, 67.00000
140.00000, 69.00000
142.00000, 72.00000
144.00000, 71.00000
147.00000, 67.00000
148.00000, 69.00000
150.00000, 71.00000
153.00000, 67.00000
154.00000, 69.00000
156.00000, 71.00000
157.00000, 67.00000
158.00000, 69.00000
160.00000, 71.00000
162.00000, 67.00000
164.00000, 72.00000
168.00000, 71.00000
180.00000, 67.00000
192.00000, 64.00000
196.00000, 67.00000
200.00000, 69.00000
206.00000, 67.00000
208.00000, 67.00000
216.00000, 67.00000
occurrence4
138.00000, 67.00000
140.00000, 69.00000
142.00000, 72.00000
144.00000, 71.00000
147.00000, 67.00000
148.00000, 69.00000
150.00000, 71.00000
153.00000, 67.00000
154.00000, 69.00000
156.00000, 71.00000
157.00000, 67.00000
158.00000, 69.00000
160.00000, 71.00000
162.00000, 67.00000
164.00000, 72.00000
168.00000, 71.00000
180.00000, 67.00000
192.00000, 64.00000
196.00000, 67.00000
200.00000, 69.00000
206.00000, 67.00000
208.00000, 67.00000
216.00000, 67.00000
220.00000, 67.00000
222.00000, 64.00000
226.00000, 62.00000
227.00000, 60.00000
228.00000, 60.00000
232.00000, 60.00000
234.00000, 62.00000
235.00000, 64.00000
236.00000, 65.00000
240.00000, 65.00000
241.00000, 64.00000
242.00000, 62.00000
243.00000, 60.00000
244.00000, 59.00000
248.00000, 60.00000
252.00000, 60.00000
258.00000, 72.00000
261.00000, 71.00000
262.00000, 71.00000
264.00000, 69.00000
266.00000, 71.00000
269.00000, 69.00000
270.00000, 69.00000
272.00000, 67.00000
occurrence5
140.00000, 69.00000
142.00000, 72.00000
144.00000, 71.00000
147.00000, 67.00000
148.00000, 69.00000
150.00000, 71.00000
153.00000, 67.00000
154.00000, 69.00000
156.00000, 71.00000
157.00000, 67.00000
158.00000, 69.00000
160.00000, 71.00000
162.00000, 67.00000
164.00000, 72.00000
168.00000, 71.00000
180.00000, 67.00000
192.00000, 64.00000
196.00000, 67.00000
200.00000, 69.00000
206.00000, 67.00000
208.00000, 67.00000
216.00000, 67.00000
220.00000, 67.00000
222.00000, 64.00000
226.00000, 62.00000
227.00000, 60.00000
228.00000, 60.00000
232.00000, 60.00000
234.00000, 62.00000
235.00000, 64.00000
236.00000, 65.00000
240.00000, 65.00000
241.00000, 64.00000
242.00000, 62.00000
243.00000, 60.00000
244.00000, 59.00000
248.00000, 60.00000
252.00000, 60.00000
258.00000, 72.00000
261.00000, 71.00000
262.00000, 71.00000
264.00000, 69.00000
266.00000, 71.00000
269.00000, 69.00000
270.00000, 69.00000
272.00000, 67.00000
274.00000, 69.00000
occurrence6
162.00000, 67.00000
164.00000, 72.00000
168.00000, 71.00000
180.00000, 67.00000
192.00000, 64.00000
196.00000, 67.00000
200.00000, 69.00000
206.00000, 67.00000
208.00000, 67.00000
216.00000, 67.00000
220.00000, 67.00000
222.00000, 64.00000
226.00000, 62.00000
227.00000, 60.00000
228.00000, 60.00000
232.00000, 60.00000
234.00000, 62.00000
235.00000, 64.00000
236.00000, 65.00000
240.00000, 65.00000
241.00000, 64.00000
242.00000, 62.00000
243.00000, 60.00000
244.00000, 59.00000
248.00000, 60.00000
252.00000, 60.00000
258.00000, 72.00000
261.00000, 71.00000
262.00000, 71.00000
264.00000, 69.00000
266.00000, 71.00000
269.00000, 69.00000
270.00000, 69.00000
272.00000, 67.00000
274.00000, 69.00000
277.00000, 67.00000
278.00000, 67.00000
282.00000, 66.00000
284.00000, 67.00000
296.00000, 67.00000
occurrence7
206.00000, 67.00000
208.00000, 67.00000
216.00000, 67.00000
220.00000, 67.00000
222.00000, 64.00000
226.00000, 62.00000
227.00000, 60.00000
228.00000, 60.00000
232.00000, 60.00000
234.00000, 62.00000
235.00000, 64.00000
236.00000, 65.00000
240.00000, 65.00000
241.00000, 64.00000
242.00000, 62.00000
243.00000, 60.00000
244.00000, 59.00000
248.00000, 60.00000
252.00000, 60.00000
258.00000, 72.00000
261.00000, 71.00000
262.00000, 71.00000
264.00000, 69.00000
266.00000, 71.00000
269.00000, 69.00000
270.00000, 69.00000
272.00000, 67.00000
274.00000, 69.00000
277.00000, 67.00000
278.00000, 67.00000
282.00000, 66.00000
284.00000, 67.00000
296.00000, 67.00000
300.00000, 67.00000
302.00000, 69.00000
306.00000, 69.00000
308.00000, 71.00000
311.00000, 72.00000
312.00000, 74.00000
315.00000, 72.00000
316.00000, 69.00000
320.00000, 67.00000
326.00000, 74.00000
329.00000, 67.00000
330.00000, 74.00000
334.00000, 72.00000
335.00000, 71.00000
336.00000, 69.00000
340.00000, 67.00000
occurrence8
236.00000, 65.00000
240.00000, 65.00000
241.00000, 64.00000
242.00000, 62.00000
243.00000, 60.00000
244.00000, 59.00000
248.00000, 60.00000
252.00000, 60.00000
258.00000, 72.00000
261.00000, 71.00000
262.00000, 71.00000
264.00000, 69.00000
266.00000, 71.00000
269.00000, 69.00000
270.00000, 69.00000
272.00000, 67.00000
274.00000, 69.00000
277.00000, 67.00000
278.00000, 67.00000
282.00000, 66.00000
284.00000, 67.00000
296.00000, 67.00000
300.00000, 67.00000
302.00000, 69.00000
306.00000, 69.00000
308.00000, 71.00000
311.00000, 72.00000
312.00000, 74.00000
315.00000, 72.00000
316.00000, 69.00000
320.00000, 67.00000
326.00000, 74.00000
329.00000, 67.00000
330.00000, 74.00000
334.00000, 72.00000
335.00000, 71.00000
336.00000, 69.00000
340.00000, 67.00000
348.00000, 67.00000
352.00000, 67.00000
354.00000, 65.00000
358.00000, 65.00000
360.00000, 64.00000
362.00000, 67.00000
366.00000, 65.00000
370.00000, 65.00000
occurrence9
300.00000, 67.00000
302.00000, 69.00000
306.00000, 69.00000
308.00000, 71.00000
311.00000, 72.00000
