pattern1
occurrence1
12.50000, 64.00000
12.75000, 63.00000
13.00000, 64.00000
13.50000, 66.00000
14.00000, 67.00000
14.50000, 67.00000
14.75000, 66.00000
15.00000, 67.00000
15.50000, 69.00000
16.00000, 71.00000
16.25000, 69.00000
16.50000, 67.00000
16.75000, 69.00000
17.00000, 71.00000
17.50000, 72.00000
18.00000, 63.00000
18.50000, 59.00000
19.50000, 64.00000
occurrence2
28.50000, 45.00000
28.50000, 69.00000
28.75000, 44.00000
29.00000, 45.00000
29.00000, 67.00000
29.50000, 47.00000
29.50000, 65.00000
30.00000, 48.00000
30.00000, 64.00000
30.50000, 48.00000
30.50000, 72.00000
30.75000, 47.00000
31.00000, 48.00000
31.00000, 71.00000
31.50000, 50.00000
31.50000, 69.00000
32.00000, 52.00000
32.00000, 68.00000
32.25000, 50.00000
32.50000, 48.00000
32.50000, 76.00000
32.75000, 50.00000
33.00000, 52.00000
33.00000, 74.00000
33.50000, 53.00000
33.50000, 72.00000
34.00000, 44.00000
34.00000, 71.00000
34.25000, 72.00000
34.50000, 40.00000
34.50000, 74.00000
34.75000, 71.00000
35.00000, 72.00000
35.25000, 71.00000
35.50000, 45.00000
35.50000, 69.00000
occurrence3
106.50000, 57.00000
106.50000, 69.00000
106.75000, 68.00000
107.00000, 48.00000
107.00000, 69.00000
107.50000, 52.00000
107.50000, 71.00000
108.00000, 45.00000
108.00000, 72.00000
108.50000, 53.00000
108.50000, 72.00000
108.75000, 71.00000
109.00000, 52.00000
109.00000, 72.00000
109.50000, 50.00000
109.50000, 74.00000
110.00000, 48.00000
110.00000, 76.00000
110.25000, 74.00000
110.50000, 57.00000
110.50000, 72.00000
110.75000, 74.00000
111.00000, 55.00000
111.00000, 76.00000
111.50000, 53.00000
111.50000, 77.00000
112.00000, 52.00000
112.00000, 68.00000
112.50000, 57.00000
112.50000, 64.00000
112.75000, 55.00000
113.00000, 53.00000
113.25000, 52.00000
113.50000, 50.00000
113.50000, 69.00000
occurrence4
124.50000, 52.00000
124.50000, 72.00000
124.75000, 51.00000
