name,total,exact,transposed,tonalTransped,inverted,augmented,retrograded,rotated,trInverted,trAugmented,trRetrograded,exact8,transposed8,tonalTransped8,inverted8,augmented8,retrograded8,rotated8,trInverted8,trAugmented8,trRetrograded8,exact6,transposed6,tonalTransped6,inverted6,augmented6,retrograded6,rotated6,trInverted6,trAugmented6,trRetrograded6,exact4,transposed4,tonalTransped4,inverted4,augmented4,retrograded4,rotated4,trInverted4,trAugmented4,trRetrograded4,exact2,transposed2,tonalTransped2,inverted2,augmented2,retrograded2,rotated2,trInverted2,trAugmented2,trRetrograded2,unclassified
ALL:EenSoudaanHadEenDochtertje:SIAF1,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,5,16,4,3,1,2,7,2,0,2,14,5,0,1,1,8,1,2,2,0,30,5,2,0,4,2,0,1,2,0,119
EenSoudaanHadEenDochtertje:SIAF1:-,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,1,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,7,1,0,0,1,0,0,0,1,0,15
EenSoudaanHadEenDochtertje:SIAF1:-,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,1,2,0,0,0,0,0,1,2,0,0,0,0,1,0,2,0,0,4,1,2,0,1,0,0,0,1,0,16
EenSoudaanHadEenDochtertje:SIAF1:-,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,1,0,2,1,0,0,0,4,1,0,0,0,0,0,1,0,0,26
EenSoudaanHadEenDochtertje:SIAF1:-,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,26
EenSoudaanHadEenDochtertje:SIAF1:-,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,26
EenSoudaanHadEenDochtertje:SIAF1:-,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,1,1,2,0,0,1,5,2,0,0,1,2,0,0,1,0,5,0,0,0,2,1,0,0,0,0,10
